id,created_at,text
1278477865428934657,2020-07-01 23:57:30,@guicanarin Uhuuuuu! Obrigada 🚀
1278477332806873094,2020-07-01 23:55:23,@albuquerque_af @tradersclubbr https://t.co/SbeATbdxHk
1278424364019523585,2020-07-01 20:24:55,Mês começou bem para a #VVAR3 e #COGN3 né?
1278393668286676997,2020-07-01 18:22:56,@MelinaFlynn Trocas infinitas de Ministros
1278375302587129856,2020-07-01 17:09:57,"@ADaquino52 Claro! Toda segunda faço um tour pela plataforma com os novos usuários para o pessoal aprender a usar da melhor maneira e não perder as informações e dicas relevantes! Assiste o último aqui: 
https://t.co/WDZXztOHqS"
1278357276466843648,2020-07-01 15:58:20,@semmassagem5 @ZattarRafael HAHAHAHAHAHAHAHA https://t.co/FsARwfMgrN
1278355895878025216,2020-07-01 15:52:50,"@ZattarRafael #COGN3 teve a maior ALTA do mês e #VVAR3 foi um dos destaques do semestre. 

Que coisa né..."
1278340079950483462,2020-07-01 14:50:00,"@raucarand Não temos vídeo ao vivo, mas no canal Master Futuros os usuários ficam operando o dia todo lá, se ajudando!"
1278330343645421571,2020-07-01 14:11:18,@luizfgarcia91 @sergiosanita @Sebi051977 @cafecomferri Tubarão
1278302534696869890,2020-07-01 12:20:48,@luizrazia 😂😂😂
1278297799067668480,2020-07-01 12:01:59,@Tatobarros 🚀🚀
1278284872533106689,2020-07-01 11:10:37,"Bom dia! 

Que comece mais um mês! Foquem nos estudos, tenham persistência e bons trades!"
1278277740530196480,2020-07-01 10:42:17,@godoy_saulo Pqp
1278153128320348160,2020-07-01 02:27:07,"@FelipefvRj Pois é, demora bastante!!!"
1278152989283438592,2020-07-01 02:26:34,@IgorHPFernandes Good idea
1278144084360790016,2020-07-01 01:51:11,"RT @cafecomferri: Quero agradecer tds os amigos, clientes e colaboradores do @tradersclubbr 

Fechamos semestre hoje c quase 600% de cresci…"
1278139386341871616,2020-07-01 01:32:31,@9vaes @nasseraguiar Fui trabalhar
1278129537449103371,2020-07-01 00:53:22,@cafecomferri https://t.co/ewZUqirBx5
1278129357660336129,2020-07-01 00:52:40,@nasseraguiar Kkkkkkkkkkkkkkkkkkk @9vaes
1278123960933253121,2020-07-01 00:31:13,@ElevatorLeblon @vowtz Wine o’clock
1278123615624495109,2020-07-01 00:29:51,@InvestidorMarx1 Kkkkkkkkkkkkkkkkkkkkk
1278122471602913285,2020-07-01 00:25:18,@ebelham Boaaaa 😂
1278121113285992448,2020-07-01 00:19:54,Tenho que virar a foto de lado porque o cabelo não cabe mais. Hora de cortar? https://t.co/VRZdgsFc92
1278112064742047745,2020-06-30 23:43:57,"Ibovespa chegou o mês +8%
Enquanto investidores institucionais venderam mais de R$5 BI, os investidores pessoa física compraram R$5 BI

Quem acertou? https://t.co/gzUL1JNQ03"
1278022943755436037,2020-06-30 17:49:48,@hbredda Raiz! 👏👏👏
1278013840177987586,2020-06-30 17:13:38,"@hbredda O que seria ""ralação"", Bredda?"
1277951443698417666,2020-06-30 13:05:42,@cafecomferri https://t.co/hSR8f2hvIu
1277918622158065669,2020-06-30 10:55:16,"Hoje é fechamento de mês, trimestre e semestre. O que será que nos aguarda?"
1277918233895538688,2020-06-30 10:53:44,"DIA!

🇧🇷 9h Pesquisa PNAD contínua mensal 
🇧🇷 9h30 Relação dívida líquida/PIB mensal 
📈 10h Teleconferência #IRBR3 p/ explicar pq ela nunca da prejuízo 
🇧🇷 10h Guedes - audiência sobre Covid
🇺🇸 10h45 PMI Chicago mensal
🇧🇷 14h TSE - julgamento chapa Bolsonaro-Mourão

Bons trades!"
1277795219719806982,2020-06-30 02:44:55,"@thiagoaoliveira @cafecomferri @FelipePontesPB Parece feiky, o Felipe dorme cedo"
1277794303524421633,2020-06-30 02:41:16,@JoaquinTeixeira Imagina só
1277791317993623552,2020-06-30 02:29:25,@gerson_adams @cafecomferri @FelipePontesPB Sempre! Manda inbox
1277789678410833921,2020-06-30 02:22:54,@IgorHPFernandes Desculpa gata to jogando CS com os brothers
1277787623407456259,2020-06-30 02:14:44,"@cafecomferri @FelipePontesPB Layvi , boss"
1277787309254082561,2020-06-30 02:13:29,@cafecomferri @FelipePontesPB Laive não né
1277786315849940993,2020-06-30 02:09:32,Quem vai acompanhar os dados da madrugada comigo?
1277784747289325571,2020-06-30 02:03:18,"Já que a galera não dorme, segue calendário da madrugada: 

📈 Resultado 1T20 #IRBR3 
🇬🇧 3h00 Variação de PIB anual/trimestral 
📈 3h30 Vendas no varejo da Suiça
🇫🇷 3h45 IPC-França, gasto dos consumidores 
🇪🇸 4h00 PIB anual/trimestral
💶 6h00 IPC da Zona do Euro"
1277782012556869632,2020-06-30 01:52:26,@sampaio19091 Todo dia existe um motivo para abrir um vinho!
1277781629843443718,2020-06-30 01:50:55,@tecomedina Concordo Teco!
1277781543520436224,2020-06-30 01:50:34,@alvo161 Kkkkkkkkkkkkkkkkkkkkkkkk
1277781147846615047,2020-06-30 01:49:00,"Toda vez que duvidei da IRB, ela explodiu no dia seguinte! Não falo mais nada."
1277780873899900929,2020-06-30 01:47:55,@CasagrandeEqi Jamais! Espero que suba muito e todos ganhem dinheiro 🚀
1277779792767725574,2020-06-30 01:43:37,"É sério que #IRBR3 não vai deixar ninguém dormir hoje? 

Que bom que não estou comprada (e posso me arrepender amanhã)
Boa noite!"
1277779158186242049,2020-06-30 01:41:05,@denisgonsilva Esses com certeza 😂
1277778479573057536,2020-06-30 01:38:24,@sampaio19091 Também fui obrigada
1277766942871388161,2020-06-30 00:52:33,@cafecomferri https://t.co/xB1Tdsv9xq
1277765028180099074,2020-06-30 00:44:57,Tem uns distanciamentos sociais que eu vou manter pós quarentena
1277703966848057347,2020-06-29 20:42:18,O que vocês esperam dos resultados 1T20 da #IRBR3 hoje?
1277703840008155142,2020-06-29 20:41:48,@TalesViana09 Tentou excluir e baixar novamente?
1277701885470924800,2020-06-29 20:34:02,"Muitas pessoas pensam que o índice bovespa inclui todas as ações, mas não. O principal item p/ que uma empresa esteja no índice bovespa é a liquidez.

O IBOV é formado pelas ações das empresas c/ maior liquidez e volume financeiro negociado na bolsa de valores. Não confundam!"
1277698667215032328,2020-06-29 20:21:15,"Maiores altas IBOV hoje:

#VVAR3 +7,63%
#EMBR3 +7,54%
#PCAR3 +5,94%
#IRBR3 +5,06%"
1277683813510938627,2020-06-29 19:22:14,@FelipePontesPB https://t.co/JlzfS4sPYX
1277673995408756736,2020-06-29 18:43:13,Puxeta começou? https://t.co/qIEQPNrZAz
1277671422396174337,2020-06-29 18:32:59,"@AlbieroFelipe @albuquerque_af @cafecomferri @diiandrasantos @pedromdrsantos Felipe, tenta excluir e baixar novamente!"
1277671304045441032,2020-06-29 18:32:31,"A #VVAR3 começou a semana bem! +7,49%"
1277601827161362432,2020-06-29 13:56:26,"Grande parceria com o @thiagoaoliveira 
De longe um dos melhores CEOs! Quem segue ele, sabe! https://t.co/cSmhN2vXxd"
1277579808378179584,2020-06-29 12:28:57,@JeanPierreCru18 https://t.co/ijoc3K2D9N
1277558566241665025,2020-06-29 11:04:32,"Bom dia! 

📈 IBOV rumo aos 100K? 
🇧🇷 8h Índice IGP-M mensal 
🇧🇷 8h25 Relatório Focus - Projeção da taxa de câmbio, IPCA, PIB, Selic 
🇧🇷 11h Registro Caged Mensal
🇧🇷 14h30 resultado primário do Gov Central  
📈 19h Resultados 1T20 #IRBR3
📈 S&amp;P +0,17%

Bons trades!"
1277429728459264000,2020-06-29 02:32:35,@thiagoaoliveira 😂😂🚀
1277406090133680128,2020-06-29 00:58:39,@cafecomferri Adora dar susto grátis
1277405512884240385,2020-06-29 00:56:21,A ignorância ainda vai acabar com muita gente.
1277404890231382017,2020-06-29 00:53:53,"@digomesquita Cara, tu que é um imbecil ignorante, em nenhum momento fui grossa contigo. Block! Boa sorte com seus negócios e cuide da sua família!"
1277394624785592325,2020-06-29 00:13:06,@memolitinho Serio isso? https://t.co/3tsE1SkG4Q
1277394434309660672,2020-06-29 00:12:20,@TBS1901 REALLY?
1277379930217725952,2020-06-28 23:14:42,"@digomesquita Simples: Não abra e continue em casa até achar seguro o suficiente, você não é obrigado a nada 😊"
1277261561455878144,2020-06-28 15:24:21,"Os estabelecimentos precisam reabrir o quanto antes com TODAS as medidas de segurança/saúde necessárias. E quem não se sente à vontade de ir, ao invés de ficar reclamando, apenas fique em casa."
1277261560076001280,2020-06-28 15:24:20,"E o prefeito Covas fica brincando de pode abrir, não pode abrir, alguns restaurantes tiraram o pouco que tinha p/ fazer estoque pra essa semana, alimentos que não podem guardar pq estragam, aí ele vai e adia a reabertura para 03/julho novamente."
1277261558326931457,2020-06-28 15:24:20,"Enquanto tem gente reclamando da reabertura de bares/restaurantes, mais de 35% quebraram durante a pandemia no país. Outros 15% não conseguirão manter. Mais de 76% q buscaram novas linhas p/ financiar o negócio tiveram propostas recusadas. 
Vcs acham que é brincadeira?"
1277040212556812289,2020-06-28 00:44:47,"Se Biden ganhar, o que acontece com as bolsas americanas?"
1277039823698698240,2020-06-28 00:43:14,@RaphaFigueredo Parabénsss Rafi!! 🥳 https://t.co/6QY5CuKIwm
1277018993275133953,2020-06-27 23:20:28,@LdznoTT @abcmachado @cafecomferri Me manda o print inbox
1276676864426356737,2020-06-27 00:40:58,@Dgermanovix Uia 👏👏
1276653654825672704,2020-06-26 23:08:45,"RT @tradersclubbr: Por que escolher entre o seu gerente do banco ou o seu assessor de investimentos?

Aprenda a investir sozinho e comece a…"
1276630776805720064,2020-06-26 21:37:50,"O TC tem parceria com ótimos escritórios de agente autônomo que nos ajudam bastante! 

Quem quiser indicações, pode me chamar inbox!"
1276622550081114112,2020-06-26 21:05:09,"Gostaria de agradecer à todos os assessores que entraram em contato comigo para me oferecer taxas de corretagem menores! 

Um atendimento especial e único com o cliente faz toda a diferença! 👏 https://t.co/cylTlrqHew"
1276600587715567617,2020-06-26 19:37:52,@Tatobarros Como se não bebesse os outros dias
1276600191701913604,2020-06-26 19:36:18,@9vaes @tecomedina https://t.co/JgZL9NRy1Y
1276581655759720449,2020-06-26 18:22:39,@tecomedina The bomb has been planted
1276548375115116545,2020-06-26 16:10:24,@vowtz Essa Suno ta cada dia pior https://t.co/QaGTVQa4wr
1276546287366782981,2020-06-26 16:02:06,"@cafecomferri kkkkkkkkkkkkk +6,93%"
1276522886493286412,2020-06-26 14:29:07,"@j_camargo_nyc @FariaMacro Boa Jonathan, obrigada por esclarecer! 👏"
1276504283991748608,2020-06-26 13:15:12,"@j_camargo_nyc @FariaMacro Tinha dias que o delay era 1 semana, mas que bom que estão trabalhando para consertar! Aí ficará muito bom!!"
1276494951094853632,2020-06-26 12:38:07,@j_camargo_nyc @FariaMacro Xp investimentos
1276475718449405953,2020-06-26 11:21:41,"@j_camargo_nyc @FariaMacro To falando do próprio app, que mostra minha rentabilidade com delay de dias"
1276475510919487488,2020-06-26 11:20:52,#IRBR3 Nova diretoria identificou recompra de ações em março/fevereiro acima do montante autorizado pelo conselho.
1276474804548308992,2020-06-26 11:18:03,@j_camargo_nyc @FariaMacro Se o serviço fosse 100%
1276328622182277129,2020-06-26 01:37:11,@memolitinho Cheio de vigor
1276298683223506946,2020-06-25 23:38:13,@11_nfl Me manda esse comparativo? Por favor
1276288154345959424,2020-06-25 22:56:22,@faveladoinvest Que isso jovem
1276288031750795264,2020-06-25 22:55:53,@albuquerque_af Psicopatas que só se preocupam com os interesses próprios
1276265465023782913,2020-06-25 21:26:13,@ajulysantos kkkkkkkkkkkkkkkkkkkkkk
1276250008925462529,2020-06-25 20:24:48,@Tatobarros https://t.co/f5IqglgejK
1276248649077579781,2020-06-25 20:19:24,"A XP está fazendo ótimas campanhas, mas diminuir a corretagem que é bom, nada né?"
1276237984317296640,2020-06-25 19:37:01,@thiagoaoliveira @KIMPAIFFER 👏👏👏
1276232121368133633,2020-06-25 19:13:43,"#BBDC4 reagindo bem. 
Será que temos uma luz no fim do túnel para os bancos?"
1276195640796688384,2020-06-25 16:48:45,"RT @cafecomferri: Nessa briga de ITAÚ XP EMPIRICUS...

Uma coisa eu peço a todos ...

Não concorremos com ninguém...

Logo todos os cliente…"
1276175672772382722,2020-06-25 15:29:25,@FelipePontesPB https://t.co/gLDO8ymsXU
1276173167275450368,2020-06-25 15:19:27,"Bares e restaurantes devem reabrir em SP a partir de segunda. 

Qual é o primeiro lugar que você vai?"
1276172378805080066,2020-06-25 15:16:19,@cafecomferri https://t.co/DfuuyiBjn3
1276162770623479815,2020-06-25 14:38:09,@Eduneuhaus @cafecomferri @tradersclubbr 🚀🚀🚀
1276127355405250560,2020-06-25 12:17:25,@rbreia Que eu saiba nunca tivemos uma pandemia como esta
1276108472627728384,2020-06-25 11:02:23,"Vamos lá!

🇧🇷 8h BC - divulgação do relatório trimestral de inflação do 2T
🇧🇷 9h IPCA-15 mensal e anual
🇺🇸 9h30 Pedidos de seguro-desemprego semanal 
🇺🇸 9h30 Variação do PIB trimestral 
🇧🇷 18h CMN - decisão da meta de inflação de 2023 

Bons trades!"
1275986233227952128,2020-06-25 02:56:39,@oandrerocha Que profundo
1275982690123210752,2020-06-25 02:42:34,"@9vaes Curioso, hein?"
1275976239531032581,2020-06-25 02:16:56,Só um vinho para finalizar o dia bem
1275912563117654017,2020-06-24 22:03:55,"@gabriel_ribp Não to reclamando deles, é que realmente isso está acontecendo no mercado!!"
1275912346125336577,2020-06-24 22:03:03,@vilarnovo YESS
1275911577942843396,2020-06-24 22:00:00,"Vamos ficar nesse looping até quando?
- Bolsas sobem animadas com a reabertura da economia
- Bolsas caem com novos casos de coronavirus
- Mercado otimista com a reabertura da economia
- Bolsas caem com temor ao vírus
- Bolsas otimistas com a reabertura da economia
- B.."
1275910424823767046,2020-06-24 21:55:25,@JamesGBrasil https://t.co/xER6Lk2Jyc
1275904479683100673,2020-06-24 21:31:47,"Sobre a propaganda do Itaú: é assim mesmo, quem não tem nada de bom para oferecer, ataca quem está em evidência."
1275904293212753920,2020-06-24 21:31:03,@ElevatorLeblon EU TAMBÉM
1275901731625459712,2020-06-24 21:20:52,"Dia de queda na bolsa o fintwit fica desanimadinho, né?"
1275899389102473216,2020-06-24 21:11:34,RT @humor_economico: https://t.co/6LeOxKVQW3
1275888415331008513,2020-06-24 20:27:57,@CasagrandeEqi kkkkkkkkkkkkkkkkkkkkkkkkk
1275874908229296131,2020-06-24 19:34:17,"@William52184267 @Ultrasevennn @cafecomferri Olha que legal, um dia que o ibov cai 1% os haters saem da jaula! rs"
1275863253898403840,2020-06-24 18:47:58,@FariaLimaElevat SINAIS
1275851268737679360,2020-06-24 18:00:21,@RafaelD09605948 @cafecomferri @tradersclubbr Mandei cupom inbox!!
1275843958762061825,2020-06-24 17:31:18,"@Ultrasevennn @cafecomferri Não é. Eles dizem que recebeu no whats, mas não quer falar quem foi! PÁRA NÉ"
1275837087984627712,2020-06-24 17:04:00,@ludylight @thiagoaoliveira Demais!!!
1275836838859718657,2020-06-24 17:03:00,@cafecomferri Espero que todos que ficam enchendo o saco no direct sobre isso leiam esse tweet. Obrigada.
1275792600235159553,2020-06-24 14:07:13,"@luizfalvesjr Pra você é risco ou oportunidade, Luiz?"
1275782125137133570,2020-06-24 13:25:36,@BoraParaiba @kimpaim @alexandregarcia @arthurmoledoval @Rconstantino @AlfredoMenezes6 Nem sei quem é esse Kim
1275751371619422209,2020-06-24 11:23:23,"@pedromdrsantos @VoeGOLoficial Que piada essa GOL, já tive problemas antes da pandemia, serviço já era ruim, imagino agora.."
1275747644074270721,2020-06-24 11:08:35,@ssergiobs Kkkkkkkkkkkkkkkkkkkkk
1275742670921629697,2020-06-24 10:48:49,"Hoje temos! 

🇧🇷 9h30 Investimento estrangeiro direto mensal 
🇺🇸 11h30 Variação de estoques de petróleo EIA
🇧🇷 13h30 Campos Neto - call com executivos do facebook/whatsapp
🇧🇷 14h Reunião Bolsonaro e Guedes
🇧🇷 16h Senado - votação do marco do saneamento 
📈 Bons trades!"
1275740214619705344,2020-06-24 10:39:03,@FariaLimaElevat É sinal de que tem pouco uber na sua região
1275618392192569344,2020-06-24 02:34:59,@claupimenta2 https://t.co/PtN9qoPnWj
1275615465109360643,2020-06-24 02:23:21,@CasagrandeEqi To esperando o Bradesco Day faz tempo 🤣
1275609095714865155,2020-06-24 01:58:02,Vocês são tudo ansiosos https://t.co/yikxxmVTRW
1275595959867772929,2020-06-24 01:05:50,@victologia Café diferenciado
1275595777319067648,2020-06-24 01:05:07,@IVANKRAISER Faltou o torcedor do caos Ibov 50K
1275577490497552387,2020-06-23 23:52:27,@FariaLimaElevat Olha o TC aí!
1275565001487667237,2020-06-23 23:02:49,@cafecomferri @mulherices Obrigada pelo apoio 🤗
1275516509742346241,2020-06-23 19:50:08,Conga Day é todo dia agora?
1275474681781460992,2020-06-23 17:03:55,@leononatotrader Obrigada Leo!! 🚀
1275472254692974598,2020-06-23 16:54:17,@ajulysantos IMPERDÍVEL
1275469286589575169,2020-06-23 16:42:29,"Confere aqui o convite que tenho pra vocês 🤗
https://t.co/kcpDR9JdhP https://t.co/3scAsF1fxM"
1275452842023641088,2020-06-23 15:37:08,@cafecomferri kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk que piada
1275382691765137409,2020-06-23 10:58:23,"📈 PMIs da Alemanha, Zona do Euro e Reino Unido vieram acima do consenso na madrugada"
1275381909862957056,2020-06-23 10:55:17,"Bora pra mais um dia! 

📈 Bolsas mundiais em alta
🇧🇷 8h Ata do Copom 
🇺🇸 10h25 PMIs
🇺🇸 11h Venda de Casas novas 
🇧🇷 14h Campos Neto - coletiva de medidas de combate ao covid 
🇧🇷 14h Reunião Guedes e Bolsonaro
📈 19h Live no meu Instagram

S&amp;P Futuros +0,78%
EWZ pre market +1,48%"
1275380357500735489,2020-06-23 10:49:07,@PabloSpyer Nada como uma “força de expressão” para fazer um bom trade 🤣
1275376104082210816,2020-06-23 10:32:13,@BragaEterno 👏👏👏👏
1275262598024495105,2020-06-23 03:01:11,@tecomedina Cabô
1275257402644934657,2020-06-23 02:40:32,Belo trade que o Navarro fez hoje no s&amp;p
1275256989589831682,2020-06-23 02:38:54,@brdamascen https://t.co/zpoJPNtTH6
1275255369946877954,2020-06-23 02:32:27,"Acharam que não iam dormir bem essa noite, né? https://t.co/25C7PeLb48"
1275244317997760514,2020-06-23 01:48:32,"Acredite: existe um momento no qual o dever é o grande tesão da vida, de tal modo que vc não faz as coisas “porque gosta” ou “para se sentir bem”, faz porque tem que fazer! Porque só vc pode fazer! 

Persiga esse momento com todo o seu coração e sua força sem reclamar.
- I.M."
1275237995092889600,2020-06-23 01:23:25,@albuquerque_af https://t.co/wdcQ60Aaag
1275235991712915456,2020-06-23 01:15:27,@LuizGu_Santos Kkkkkkkkkkkkkkkkkkkkkk pior que é verdade
1275231130258747392,2020-06-23 00:56:08,"@botelhofabio Ja fiz, deu negativo"
1275230065249464323,2020-06-23 00:51:54,As vezes no silêncio da noite eu fico imaginando: será que eu já me infectei e sou assintomática?
1275204844463235072,2020-06-22 23:11:41,@memolitinho https://t.co/k4SaDDpXZJ
1275193773782335489,2020-06-22 22:27:42,@douglasavai Esqueceu que existiu uma pandemia no meio disso tudo?
1275184892054208512,2020-06-22 21:52:24,"Fé no Guedes que a reforma sai! 
https://t.co/myf9LNTP5l"
1275182945800765448,2020-06-22 21:44:40,@fabinhoo128 não fazem parte do ibov
1275181875489837060,2020-06-22 21:40:25,@templarmontoya Não ta no IBOV
1275181813468729345,2020-06-22 21:40:10,@Bernardocm0207 anunciaram oferta primária
1275181277805772805,2020-06-22 21:38:03,"Maiores altas IBOV hoje:

#IRBR3 +16,46%
#BPAC11 +5,54%
#COGN3 +4,75%
#SBSP3 +4,40%"
1275110162408312835,2020-06-22 16:55:27,@albuquerque_af @tradersclubbr https://t.co/w1klBK9Uii
1275108617180590081,2020-06-22 16:49:19,@memolitinho https://t.co/ghejfxBcGu
1275086734729056256,2020-06-22 15:22:22,"Pra quem estava reclamando que a #COGN3 não estava andando, +8,72% está bom pra vocês hoje?"
1275079501551071233,2020-06-22 14:53:37,@Eduneuhaus @cafecomferri mandei inbox
1275077451274547203,2020-06-22 14:45:28,"Daqui a pouco tem Live Bem-vindo ao TC, às 12h! 

Aprenda a usar a plataforma da melhor maneira e não perca mais nenhum trade! 

Espero vocês aqui: https://t.co/UIHT8spHRM"
1275074042005843970,2020-06-22 14:31:56,PERDA FIXA! KKKKKKKKK https://t.co/W3D97qIssZ
1275020935964307457,2020-06-22 11:00:54,@RaphaFigueredo 🚀🚀🚀
1275020815067684864,2020-06-22 11:00:25,"DIA!

🇧🇷 8h25 Boletim Focus - Projeção IPCA, PIB, taxa de câmbio, Selic 
🇺🇸 11h Vendas de casas usadas - Ajuda analisar a força do mercado imobiliário nos EUA 
📈 12h Live Bem-vindo do TC - Tour na plataforma
🇧🇷 14h Bolsonaro tem reunião com Guedes 
📈 S&amp;P +0,78% 

Bons trades!"
1275012929658720256,2020-06-22 10:29:05,@luizrazia Bora!!
1275012672560476161,2020-06-22 10:28:04,@Economesteter Cogna 😍📈
1274874417798156288,2020-06-22 01:18:41,"O que rolou no fds: 

🇧🇷 Manifestações pró/contra Bolsonaro 
🇧🇷 Gov estuda crédito de R$10Bi p/ empresas médias via recebíveis e abatimento de impostos
🇺🇸 Usuários TikTok sabotaram comício de Trump c/ registros falsos
📈 S&amp;P +0,18%
📈 22h30 tem @cafecomferri ao vivo! Não percam!"
1274871044910841861,2020-06-22 01:05:17,"A gente até tenta não ficar olhando, mas como assim o S&amp;P futuros já virou? 👻"
1274868949478490113,2020-06-22 00:56:58,@Dgermanovix Boaaa! Muito bom né?
1274866903262081035,2020-06-22 00:48:50,Confere aqui o livro que estou lendo!  https://t.co/l3vtLcWxO4
1274865271463968768,2020-06-22 00:42:21,"@bolsoregrets @Rkrahenbuhl No Br, o presidente aparece de camiseta e chinelo e ninguém fala nada, agora uma gravata solta é motivo de espanto"
1274862167792259078,2020-06-22 00:30:01,@JovemPanNews A máscara de ursinho é a mais perigosa das armas
1274820847593717760,2020-06-21 21:45:49,Os mesmos que estão indo à manifestações contra o presidente são os que estão lutando contra o aumento do número de casos do coronavírus? Ah ta.
1274818985188622336,2020-06-21 21:38:25,@ajulysantos Hipócritas
1274752895989186563,2020-06-21 17:15:48,@wazlawickju @FelipePontesPB Boaaa Ju! Continue assim! 💪🚀
1274688165962493953,2020-06-21 12:58:35,As pessoas precisam parar de dar ênfase nos problemas e focar nas soluções.
1274669129845411840,2020-06-21 11:42:57,@NasserThiago @albuquerque_af @wilson_ramires @israel_massa @FelipePontesPB Kkkkkkkkkkkkkkkkk
1274500699775270915,2020-06-21 00:33:40,@albuquerque_af https://t.co/1oGJiZDAAp
1274415767879122944,2020-06-20 18:56:11,@cafecomferri @GRAACC Ótima atitude! 👏👏👏
1273950661365956610,2020-06-19 12:08:01,"Mais um sextou daquele jeito! 
Bolsas mundiais em alta e às 14h tem FED!"
1273944701473902592,2020-06-19 11:44:20,@memolitinho Você não 🤭🤣
1273734794581544961,2020-06-18 21:50:14,@lucasarruda @lacroeconomic Eu disse que a economia está se movimentando. Vai dizer que não? Ela não está parada.
1273719908338188291,2020-06-18 20:51:05,@otraderloco https://t.co/1vK2uHI1Vg
1273715937561186310,2020-06-18 20:35:18,"@claudioedantas Ah pronto, todo mundo que for preso na minha cidade agora, também serei culpada. Faz todo sentido."
1273715718199087105,2020-06-18 20:34:26,"@Gabriella_551 Não faz parte do Ibov, Gabi"
1273714672483647488,2020-06-18 20:30:17,"@junior_medicina Até que provem o contrário, vou apoiá-lo!"
1273714145456795656,2020-06-18 20:28:11,"Maiores altas IBOV hoje:

#BPAC11 +9,12%
#CIEL3 +8,69%
#SULA11 +4,55%
#ITUB4 +3,92%"
1273672596568133632,2020-06-18 17:43:05,"@DiegoMachados01 Sim, tá no Trade Ideas, postado pelo @israel_massa"
1273670818090934272,2020-06-18 17:36:01,@moises_beida Todo dia uma aula com você aqui no TC! Valeu Beida! https://t.co/9Od9CSacAI
1273666766883950592,2020-06-18 17:19:55,"@lucasarruda @lacroeconomic Shopping Iguatemi SP = cheio
25 de março = cheio

É preciso do mínimo de inteligência para entender."
1273657089362145280,2020-06-18 16:41:28,@moises_beida https://t.co/nAkH0WEd6u
1273656421830348800,2020-06-18 16:38:49,#ITUB4 subindo e #BBDC4 caindo?
1273650769569501184,2020-06-18 16:16:21,@_arlindo_alves @tradersclubbr Obrigada! Conte conosco!! 🚀
1273642113285193728,2020-06-18 15:41:57,@wazlawickju Obrigadaa Ju! 😊
1273588248800043009,2020-06-18 12:07:55,"Estou vendo muitas pessoas reclamando do Guedes por aqui. Prefiro apoiar um líder que tem boas ideias, quer o bem e o progresso do país e está tentando que isso aconteça do que político bandido que só pensa em si. 

Vocês são tudo louco."
1273585681932189696,2020-06-18 11:57:43,@douglasavai Tem gente que acredita no Dória ainda e eu não dou pitaco.
1273581598877913089,2020-06-18 11:41:29,"Dia!

🇧🇷 9h índice de atividade IBC-Br
🇺🇸 9h30 pedidos de seguro-desemprego 
🇧🇷 Guedes afirmou que governo está finalizando programa emergencial e retomará agenda reformista, pretendendo acelerar nos próximos 60/90 dias 
📉 S&amp;P Futuros -0,49%"
1273433758423642112,2020-06-18 01:54:01,@j_camargo_nyc Ta desinformado
1273419019878576133,2020-06-18 00:55:27,"Boa noite investidores, mais cansada que short tentando apostar contra o ibovespa https://t.co/v0oEa1hxom"
1273292860079706112,2020-06-17 16:34:09,@israel_massa Não tem pra onde ir 🤪
1273269259108528128,2020-06-17 15:00:22,@blslek Mandei inbox
1273249226978406402,2020-06-17 13:40:46,@cafecomferri https://t.co/gViwOJgg9L
1273223789694894081,2020-06-17 11:59:41,"@DiegoMachados01 @FelipePontesPB @tradersclubbr Ja está! Se não tiver no seu perfil, só solicitar no atendimento"
1273211255617093632,2020-06-17 11:09:53,"Se liga na agenda de hoje!

📈 10h início de negociação das ações após oferta da #VVAR3
🇺🇸 11h30 Estoques de petróleo 
🇺🇸 13h FED - Sabatina do Powell 
🇧🇷 14h Reunião Copom 
🇧🇷 18h Decisão da Taxa Selic 

Bons trades!"
1273021895747796992,2020-06-16 22:37:26,@carloslimasp @cafecomferri @tradersclubbr Mandei
1272987478169989121,2020-06-16 20:20:40,@Ultrasevennn @cafecomferri @tradersclubbr kkkkkkkkkkkkkkkkkkkkkkkkkkk magina https://t.co/RYmmgQNsDK
1272973590955163657,2020-06-16 19:25:29,"@Brunode35618274 @cafecomferri @tradersclubbr sim, mandei inbox"
1272958604837105668,2020-06-16 18:25:56,@faveladoinvest Concordo
1272955719797608448,2020-06-16 18:14:28,@marcuswvr Mandei inbox
1272955672062234626,2020-06-16 18:14:17,@DaniloSoMaia @cafecomferri @tradersclubbr mandei
1272953665947611141,2020-06-16 18:06:18,"@_cuurtis @cafecomferri @tradersclubbr Pati, me chama inbox, nao consigo te mandar msg"
1272928263225081857,2020-06-16 16:25:22,@cafecomferri https://t.co/BYrzIdbNkg
1272880312364785665,2020-06-16 13:14:50,@santanna_v @ludylight
1272876111081463814,2020-06-16 12:58:08,Ouvi dizer que é hoje
1272640270727892999,2020-06-15 21:20:59,@chinyubio @orlandojrcampos Galera ta precisando de uma aulinha básica
1272636048942784512,2020-06-15 21:04:13,@cafecomferri https://t.co/xfl5iCWHzx
1272634070770515974,2020-06-15 20:56:21,"Maiores altas IBOV hoje:

#CIEL3 +16,15%
#VVAR3 +6,90%
#GOLL4 +5,07%
#SUZB3 +4,43%"
1272611040417722371,2020-06-15 19:24:50,@iamgustavoss @cafecomferri Mandei um cupom inbox!
1272610933710508033,2020-06-15 19:24:25,@bmarquesrj @cafecomferri te mandei um desconto por inbox! 🤪
1272602914842972160,2020-06-15 18:52:33,@UthredSEP Só 410% 🤣
